-167.0,-73.0,155.925,0.0,1.0,-143.0,0.0,0.0,168.0,-70.0,-155.925,0.0
-164.0,-72.0,215.672,71.891,1.0,-143.0,0.0,0.0,165.0,-71.0,-215.672,-71.891
-161.0,-71.0,173.712,57.904,1.0,-143.0,0.0,0.0,162.0,-72.0,-173.712,-57.904
-158.0,-70.0,165.017,55.006,1.0,-143.0,0.0,0.0,159.0,-73.0,-165.017,-55.006
-154.0,-70.0,242.424,0.0,1.0,-143.0,0.0,0.0,155.0,-73.0,-242.424,0.0
-151.0,-69.0,168.919,56.306,1.0,-143.0,0.0,0.0,152.0,-74.0,-168.919,-56.306
-148.0,-69.0,188.324,0.0,1.0,-143.0,0.0,0.0,149.0,-74.0,-188.324,0.0
-145.0,-68.0,185.3,61.767,1.0,-143.0,0.0,0.0,146.0,-75.0,-185.3,-61.767
-141.0,-67.0,264.901,66.225,1.0,-143.0,0.0,0.0,142.0,-76.0,-264.901,-66.225
-138.0,-67.0,168.824,0.0,1.0,-143.0,0.0,0.0,139.0,-76.0,-168.824,0.0
-134.0,-66.0,252.207,63.052,1.0,-143.0,0.0,0.0,135.0,-77.0,-252.207,-63.052
-131.0,-66.0,177.515,0.0,1.0,-143.0,0.0,0.0,132.0,-77.0,-177.515,0.0
-127.0,-66.0,233.236,0.0,1.0,-143.0,0.0,0.0,128.0,-77.0,-233.236,0.0
-123.0,-66.0,245.851,0.0,1.0,-143.0,0.0,0.0,124.0,-77.0,-245.851,0.0
-119.0,-67.0,247.831,-61.958,1.0,-143.0,0.0,0.0,120.0,-76.0,-247.831,61.958
-115.0,-66.0,227.531,56.883,1.0,-143.0,0.0,0.0,116.0,-77.0,-227.531,-56.883
-111.0,-67.0,250.47,-62.617,1.0,-143.0,0.0,0.0,112.0,-76.0,-250.47,62.617
-107.0,-67.0,241.109,0.0,1.0,-143.0,0.0,0.0,108.0,-76.0,-241.109,0.0
-102.0,-68.0,283.93,-56.786,1.0,-143.0,0.0,0.0,103.0,-75.0,-283.93,56.786
-98.0,-68.0,238.237,0.0,1.0,-143.0,0.0,0.0,99.0,-75.0,-238.237,0.0
-92.0,-69.0,332.963,-55.494,1.0,-143.0,0.0,0.0,93.0,-74.0,-332.963,55.494
-87.0,-70.0,372.024,-74.405,1.0,-143.0,0.0,0.0,88.0,-73.0,-372.024,74.405
-81.0,-70.0,339.943,0.0,1.0,-143.0,0.0,0.0,82.0,-73.0,-339.943,0.0
-76.0,-71.0,278.087,-55.617,1.0,-143.0,0.0,0.0,77.0,-72.0,-278.087,55.617
-70.0,-72.0,348.432,-58.072,1.0,-143.0,0.0,0.0,71.0,-71.0,-348.432,58.072
-64.0,-73.0,349.447,-58.241,1.0,-143.0,0.0,0.0,65.0,-70.0,-349.447,58.241
-58.0,-74.0,322.754,-53.792,1.0,-143.0,0.0,0.0,59.0,-69.0,-322.754,53.792
-52.0,-75.0,418.118,-69.686,1.0,-143.0,0.0,0.0,53.0,-68.0,-418.118,69.686
-45.0,-76.0,386.954,-55.279,1.0,-143.0,0.0,0.0,46.0,-67.0,-386.954,55.279
-38.0,-78.0,232.25,-66.357,1.0,-143.0,0.0,0.0,39.0,-65.0,-232.25,66.357
-33.0,-79.0,300.481,-60.096,1.0,-143.0,0.0,0.0,34.0,-64.0,-300.481,60.096
-26.0,-80.0,465.426,-66.489,1.0,-143.0,0.0,0.0,27.0,-63.0,-465.426,66.489
-20.0,-83.0,311.85,-155.925,1.0,-143.0,0.0,0.0,21.0,-60.0,-311.85,155.925
-13.0,-84.0,502.874,-71.839,1.0,-143.0,0.0,0.0,14.0,-59.0,-502.874,71.839
-7.0,-85.0,437.318,-72.886,1.0,-143.0,0.0,0.0,8.0,-58.0,-437.318,72.886
1.0,-87.0,609.292,-152.323,1.0,-143.0,0.0,0.0,0.0,-56.0,-609.292,152.323
7.0,-89.0,508.906,-169.635,1.0,-143.0,0.0,0.0,-6.0,-54.0,-508.906,169.635
14.0,-91.0,535.578,-153.022,1.0,-143.0,0.0,0.0,-13.0,-52.0,-535.578,153.022
21.0,-94.0,430.769,-184.615,1.0,-143.0,0.0,0.0,-20.0,-49.0,-430.769,184.615
28.0,-96.0,421.179,-120.337,1.0,-143.0,0.0,0.0,-27.0,-47.0,-421.179,120.337
35.0,-97.0,409.596,-58.514,1.0,-143.0,0.0,0.0,-34.0,-46.0,-409.596,58.514
42.0,-100.0,431.034,-184.729,1.0,-143.0,0.0,0.0,-41.0,-43.0,-431.034,184.729
49.0,-102.0,448.143,-128.041,1.0,-143.0,0.0,0.0,-48.0,-41.0,-448.143,128.041
56.0,-105.0,379.61,-162.69,1.0,-143.0,0.0,0.0,-55.0,-38.0,-379.61,162.69
63.0,-107.0,432.366,-123.533,1.0,-143.0,0.0,0.0,-62.0,-36.0,-432.366,123.533
69.0,-109.0,374.065,-124.688,1.0,-143.0,0.0,0.0,-68.0,-34.0,-374.065,124.688
76.0,-111.0,412.493,-117.855,1.0,-143.0,0.0,0.0,-75.0,-32.0,-412.493,117.855
82.0,-114.0,348.23,-174.115,1.0,-143.0,0.0,0.0,-81.0,-29.0,-348.23,174.115
88.0,-116.0,353.982,-117.994,1.0,-143.0,0.0,0.0,-87.0,-27.0,-353.982,117.994
94.0,-118.0,366.748,-122.249,1.0,-143.0,0.0,0.0,-93.0,-25.0,-366.748,122.249
101.0,-120.0,468.227,-133.779,1.0,-143.0,0.0,0.0,-100.0,-23.0,-468.227,133.779
106.0,-122.0,270.856,-108.342,1.0,-143.0,0.0,0.0,-105.0,-21.0,-270.856,108.342
112.0,-125.0,384.123,-192.061,1.0,-143.0,0.0,0.0,-111.0,-18.0,-384.123,192.061
117.0,-126.0,257.467,-51.493,1.0,-143.0,0.0,0.0,-116.0,-17.0,-257.467,51.493
123.0,-128.0,382.897,-127.632,1.0,-143.0,0.0,0.0,-122.0,-15.0,-382.897,127.632
128.0,-129.0,306.185,-61.237,1.0,-143.0,0.0,0.0,-127.0,-14.0,-306.185,61.237
131.0,-131.0,185.414,-123.609,1.0,-143.0,0.0,0.0,-130.0,-12.0,-185.414,123.609
133.0,-128.0,123.305,184.957,1.0,-143.0,0.0,0.0,-132.0,-15.0,-123.305,-184.957
133.0,-127.0,0.0,56.721,1.0,-143.0,0.0,0.0,-132.0,-16.0,0.0,-56.721
134.0,-125.0,61.576,123.153,1.0,-143.0,0.0,0.0,-133.0,-18.0,-61.576,-123.153
135.0,-124.0,57.372,57.372,1.0,-143.0,0.0,0.0,-134.0,-19.0,-57.372,-57.372
136.0,-122.0,57.339,114.679,1.0,-143.0,0.0,0.0,-135.0,-21.0,-57.339,-114.679
136.0,-121.0,0.0,64.558,1.0,-143.0,0.0,0.0,-135.0,-22.0,0.0,-64.558
137.0,-119.0,62.539,125.078,1.0,-143.0,0.0,0.0,-136.0,-24.0,-62.539,-125.078
137.0,-118.0,0.0,57.971,1.0,-143.0,0.0,0.0,-136.0,-25.0,0.0,-57.971
137.0,-116.0,0.0,117.925,1.0,-143.0,0.0,0.0,-136.0,-27.0,0.0,-117.925
137.0,-115.0,0.0,60.901,1.0,-143.0,0.0,0.0,-136.0,-28.0,0.0,-60.901
137.0,-114.0,0.0,66.445,1.0,-143.0,0.0,0.0,-136.0,-29.0,0.0,-66.445
137.0,-113.0,0.0,53.85,1.0,-143.0,0.0,0.0,-136.0,-30.0,0.0,-53.85
137.0,-113.0,0.0,0.0,1.0,-143.0,0.0,0.0,-136.0,-30.0,0.0,0.0
136.0,-112.0,-57.571,57.571,1.0,-143.0,0.0,0.0,-135.0,-31.0,57.571,-57.571
135.0,-111.0,-65.189,65.189,1.0,-143.0,0.0,0.0,-134.0,-32.0,65.189,-65.189
134.0,-110.0,-57.803,57.803,1.0,-143.0,0.0,0.0,-133.0,-33.0,57.803,-57.803
133.0,-110.0,-57.67,0.0,1.0,-143.0,0.0,0.0,-132.0,-33.0,57.67,0.0
132.0,-110.0,-64.475,0.0,1.0,-143.0,0.0,0.0,-131.0,-33.0,64.475,0.0
130.0,-109.0,-121.139,60.569,1.0,-143.0,0.0,0.0,-129.0,-34.0,121.139,-60.569
128.0,-108.0,-103.04,51.52,1.0,-143.0,0.0,0.0,-127.0,-35.0,103.04,-51.52
126.0,-108.0,-128.866,0.0,1.0,-143.0,0.0,0.0,-125.0,-35.0,128.866,0.0
123.0,-107.0,-192.678,64.226,1.0,-143.0,0.0,0.0,-122.0,-36.0,192.678,-64.226
121.0,-107.0,-114.811,0.0,1.0,-143.0,0.0,0.0,-120.0,-36.0,114.811,0.0
118.0,-107.0,-178.571,0.0,1.0,-143.0,0.0,0.0,-117.0,-36.0,178.571,0.0
116.0,-107.0,-123.381,0.0,1.0,-143.0,0.0,0.0,-115.0,-36.0,123.381,0.0
112.0,-107.0,-235.156,0.0,1.0,-143.0,0.0,0.0,-111.0,-36.0,235.156,0.0
109.0,-107.0,-180.723,0.0,1.0,-143.0,0.0,0.0,-108.0,-36.0,180.723,0.0
106.0,-107.0,-185.989,0.0,1.0,-143.0,0.0,0.0,-105.0,-36.0,185.989,0.0
101.0,-107.0,-328.731,0.0,1.0,-143.0,0.0,0.0,-100.0,-36.0,328.731,0.0
98.0,-108.0,-164.745,-54.915,1.0,-143.0,0.0,0.0,-97.0,-35.0,164.745,54.915
94.0,-108.0,-253.485,0.0,1.0,-143.0,0.0,0.0,-93.0,-35.0,253.485,0.0
90.0,-108.0,-239.234,0.0,1.0,-143.0,0.0,0.0,-89.0,-35.0,239.234,0.0
86.0,-108.0,-240.819,0.0,1.0,-143.0,0.0,0.0,-85.0,-35.0,240.819,0.0
81.0,-108.0,-300.481,0.0,1.0,-143.0,0.0,0.0,-80.0,-35.0,300.481,0.0
76.0,-109.0,-262.329,-52.466,1.0,-143.0,0.0,0.0,-75.0,-34.0,262.329,52.466
71.0,-109.0,-314.861,0.0,1.0,-143.0,0.0,0.0,-70.0,-34.0,314.861,0.0
67.0,-110.0,-246.305,-61.576,1.0,-143.0,0.0,0.0,-66.0,-33.0,246.305,61.576
62.0,-110.0,-305.25,0.0,1.0,-143.0,0.0,0.0,-61.0,-33.0,305.25,0.0
56.0,-111.0,-359.066,-59.844,1.0,-143.0,0.0,0.0,-55.0,-32.0,359.066,59.844
52.0,-111.0,-242.866,0.0,1.0,-143.0,0.0,0.0,-51.0,-32.0,242.866,0.0
46.0,-112.0,-362.976,-60.496,1.0,-143.0,0.0,0.0,-45.0,-31.0,362.976,60.496
42.0,-113.0,-234.329,-58.582,1.0,-143.0,0.0,0.0,-41.0,-30.0,234.329,58.582
36.0,-113.0,-246.711,0.0,1.0,-143.0,0.0,0.0,-35.0,-30.0,246.711,0.0
31.0,-114.0,-392.157,-78.431,1.0,-143.0,0.0,0.0,-30.0,-29.0,392.157,78.431
25.0,-114.0,-440.205,0.0,1.0,-143.0,0.0,0.0,-24.0,-29.0,440.205,0.0
20.0,-115.0,-316.256,-63.251,1.0,-143.0,0.0,0.0,-19.0,-28.0,316.256,63.251
15.0,-116.0,-305.623,-61.125,1.0,-143.0,0.0,0.0,-14.0,-27.0,305.623,61.125
10.0,-117.0,-301.932,-60.386,1.0,-143.0,0.0,0.0,-9.0,-26.0,301.932,60.386
4.0,-117.0,-359.281,0.0,1.0,-143.0,0.0,0.0,-3.0,-26.0,359.281,0.0
-1.0,-118.0,-289.519,-57.904,1.0,-143.0,0.0,0.0,2.0,-25.0,289.519,57.904
-6.0,-118.0,-312.695,0.0,1.0,-143.0,0.0,0.0,7.0,-25.0,312.695,0.0
-10.0,-119.0,-236.546,-59.137,1.0,-143.0,0.0,0.0,11.0,-24.0,236.546,59.137
-16.0,-120.0,-367.197,-61.2,1.0,-143.0,0.0,0.0,17.0,-23.0,367.197,61.2
-20.0,-120.0,-216.802,0.0,1.0,-143.0,0.0,0.0,21.0,-23.0,216.802,0.0
-25.0,-121.0,-306.937,-61.387,1.0,-143.0,0.0,0.0,26.0,-22.0,306.937,61.387
-29.0,-122.0,-252.845,-63.211,1.0,-143.0,0.0,0.0,30.0,-21.0,252.845,63.211
-33.0,-122.0,-253.485,0.0,1.0,-143.0,0.0,0.0,34.0,-21.0,253.485,0.0
-38.0,-123.0,-296.56,-59.312,1.0,-143.0,0.0,0.0,39.0,-20.0,296.56,59.312
-42.0,-123.0,-221.484,0.0,1.0,-143.0,0.0,0.0,43.0,-20.0,221.484,0.0
-45.0,-123.0,-178.891,0.0,1.0,-143.0,0.0,0.0,46.0,-20.0,178.891,0.0
-50.0,-124.0,-309.981,-61.996,1.0,-143.0,0.0,0.0,51.0,-19.0,309.981,61.996
-53.0,-125.0,-184.162,-61.387,1.0,-143.0,0.0,0.0,54.0,-18.0,184.162,61.387
-57.0,-125.0,-232.558,0.0,1.0,-143.0,0.0,0.0,58.0,-18.0,232.558,0.0
-60.0,-125.0,-145.349,0.0,1.0,-143.0,0.0,0.0,61.0,-18.0,145.349,0.0
-64.0,-125.0,-278.94,0.0,1.0,-143.0,0.0,0.0,65.0,-18.0,278.94,0.0
-67.0,-125.0,-197.759,0.0,1.0,-143.0,0.0,0.0,68.0,-18.0,197.759,0.0
-70.0,-126.0,-198.413,-66.138,1.0,-143.0,0.0,0.0,71.0,-17.0,198.413,66.138
-73.0,-126.0,-184.957,0.0,1.0,-143.0,0.0,0.0,74.0,-17.0,184.957,0.0
-76.0,-127.0,-159.659,-53.22,1.0,-143.0,0.0,0.0,77.0,-16.0,159.659,53.22
-80.0,-127.0,-231.884,0.0,1.0,-143.0,0.0,0.0,81.0,-16.0,231.884,0.0
-82.0,-128.0,-130.293,-65.147,1.0,-143.0,0.0,0.0,83.0,-15.0,130.293,65.147
-85.0,-129.0,-167.131,-55.71,1.0,-143.0,0.0,0.0,86.0,-14.0,167.131,55.71
-87.0,-129.0,-121.803,0.0,1.0,-143.0,0.0,0.0,88.0,-14.0,121.803,0.0
-90.0,-130.0,-179.964,-59.988,1.0,-143.0,0.0,0.0,91.0,-13.0,179.964,59.988
-92.0,-130.0,-106.157,0.0,1.0,-143.0,0.0,0.0,93.0,-13.0,106.157,0.0
-95.0,-131.0,-202.156,-67.385,1.0,-143.0,0.0,0.0,96.0,-12.0,202.156,67.385
-97.0,-132.0,-128.37,-64.185,1.0,-143.0,0.0,0.0,98.0,-11.0,128.37,64.185
-99.0,-132.0,-120.555,0.0,1.0,-143.0,0.0,0.0,100.0,-11.0,120.555,0.0
-100.0,-133.0,-56.883,-56.883,1.0,-143.0,0.0,0.0,101.0,-10.0,56.883,56.883
-102.0,-133.0,-124.301,0.0,1.0,-143.0,0.0,0.0,103.0,-10.0,124.301,0.0
-103.0,-134.0,-56.754,-56.754,1.0,-143.0,0.0,0.0,104.0,-9.0,56.754,56.754
-105.0,-134.0,-121.581,0.0,1.0,-143.0,0.0,0.0,106.0,-9.0,121.581,0.0
-106.0,-134.0,-64.683,0.0,1.0,-143.0,0.0,0.0,107.0,-9.0,64.683,0.0
-106.0,-135.0,0.0,-60.168,1.0,-143.0,0.0,0.0,107.0,-8.0,0.0,60.168
-107.0,-135.0,-58.685,0.0,1.0,-143.0,0.0,0.0,108.0,-8.0,58.685,0.0
-108.0,-135.0,-65.789,0.0,1.0,-143.0,0.0,0.0,109.0,-8.0,65.789,0.0
-108.0,-135.0,0.0,0.0,1.0,-143.0,0.0,0.0,109.0,-8.0,0.0,0.0
-109.0,-136.0,-62.267,-62.267,1.0,-143.0,0.0,0.0,110.0,-7.0,62.267,62.267
-109.0,-136.0,0.0,0.0,1.0,-143.0,0.0,0.0,110.0,-7.0,0.0,0.0
-109.0,-136.0,0.0,0.0,1.0,-143.0,0.0,0.0,110.0,-7.0,0.0,0.0
-109.0,-136.0,0.0,0.0,1.0,-143.0,0.0,0.0,110.0,-7.0,0.0,0.0
-109.0,-136.0,0.0,0.0,1.0,-143.0,0.0,0.0,110.0,-7.0,0.0,0.0
-107.0,-136.0,125.865,0.0,1.0,-143.0,0.0,0.0,108.0,-7.0,-125.865,0.0
-107.0,-136.0,0.0,0.0,1.0,-143.0,0.0,0.0,108.0,-7.0,0.0,0.0
-106.0,-136.0,54.555,0.0,1.0,-143.0,0.0,0.0,107.0,-7.0,-54.555,0.0
-106.0,-136.0,0.0,0.0,1.0,-143.0,0.0,0.0,107.0,-7.0,0.0,0.0
-105.0,-136.0,58.651,0.0,1.0,-143.0,0.0,0.0,106.0,-7.0,-58.651,0.0
-104.0,-136.0,63.776,0.0,1.0,-143.0,0.0,0.0,105.0,-7.0,-63.776,0.0
-103.0,-136.0,58.173,0.0,1.0,-143.0,0.0,0.0,104.0,-7.0,-58.173,0.0
-102.0,-137.0,53.505,-53.505,1.0,-143.0,0.0,0.0,103.0,-6.0,-53.505,53.505
-100.0,-136.0,137.646,68.823,1.0,-143.0,0.0,0.0,101.0,-7.0,-137.646,-68.823
-99.0,-136.0,58.582,0.0,1.0,-143.0,0.0,0.0,100.0,-7.0,-58.582,0.0
-98.0,-136.0,62.893,0.0,1.0,-143.0,0.0,0.0,99.0,-7.0,-62.893,0.0
-96.0,-136.0,114.548,0.0,1.0,-143.0,0.0,0.0,97.0,-7.0,-114.548,0.0
-94.0,-136.0,120.7,0.0,1.0,-143.0,0.0,0.0,95.0,-7.0,-120.7,0.0
-93.0,-135.0,58.617,58.617,1.0,-143.0,0.0,0.0,94.0,-8.0,-58.617,-58.617
-91.0,-135.0,136.333,0.0,1.0,-143.0,0.0,0.0,92.0,-8.0,-136.333,0.0
-89.0,-135.0,114.09,0.0,1.0,-143.0,0.0,0.0,90.0,-8.0,-114.09,0.0
-87.0,-135.0,119.904,0.0,1.0,-143.0,0.0,0.0,88.0,-8.0,-119.904,0.0
-85.0,-135.0,113.701,0.0,1.0,-143.0,0.0,0.0,86.0,-8.0,-113.701,0.0
-83.0,-135.0,112.296,0.0,1.0,-143.0,0.0,0.0,84.0,-8.0,-112.296,0.0
-80.0,-134.0,184.162,61.387,1.0,-143.0,0.0,0.0,81.0,-9.0,-184.162,-61.387
-78.0,-134.0,122.175,0.0,1.0,-143.0,0.0,0.0,79.0,-9.0,-122.175,0.0
-75.0,-134.0,194.553,0.0,1.0,-143.0,0.0,0.0,76.0,-9.0,-194.553,0.0
-73.0,-134.0,117.647,0.0,1.0,-143.0,0.0,0.0,74.0,-9.0,-117.647,0.0
-71.0,-133.0,122.026,61.013,1.0,-143.0,0.0,0.0,72.0,-10.0,-122.026,-61.013
-68.0,-133.0,148.736,0.0,1.0,-143.0,0.0,0.0,69.0,-10.0,-148.736,0.0
-66.0,-132.0,161.551,80.775,1.0,-143.0,0.0,0.0,67.0,-11.0,-161.551,-80.775
-63.0,-133.0,158.983,-52.994,1.0,-143.0,0.0,0.0,64.0,-10.0,-158.983,52.994
-60.0,-132.0,194.049,64.683,1.0,-143.0,0.0,0.0,61.0,-11.0,-194.049,-64.683
-58.0,-132.0,125.078,0.0,1.0,-143.0,0.0,0.0,59.0,-11.0,-125.078,0.0
-55.0,-131.0,178.784,59.595,1.0,-143.0,0.0,0.0,56.0,-12.0,-178.784,-59.595
-52.0,-131.0,187.032,0.0,1.0,-143.0,0.0,0.0,53.0,-12.0,-187.032,0.0
-49.0,-131.0,178.571,0.0,1.0,-143.0,0.0,0.0,50.0,-12.0,-178.571,0.0
-47.0,-130.0,113.058,56.529,1.0,-143.0,0.0,0.0,48.0,-13.0,-113.058,-56.529
-43.0,-130.0,246.761,0.0,1.0,-143.0,0.0,0.0,44.0,-13.0,-246.761,0.0
-40.0,-130.0,189.514,0.0,1.0,-143.0,0.0,0.0,41.0,-13.0,-189.514,0.0
-38.0,-130.0,97.135,0.0,1.0,-143.0,0.0,0.0,39.0,-13.0,-97.135,0.0
-35.0,-129.0,174.622,58.207,1.0,-143.0,0.0,0.0,36.0,-14.0,-174.622,-58.207
-32.0,-130.0,196.207,-65.402,1.0,-143.0,0.0,0.0,33.0,-13.0,-196.207,65.402
-29.0,-129.0,199.203,66.401,1.0,-143.0,0.0,0.0,30.0,-14.0,-199.203,-66.401
-26.0,-129.0,186.451,0.0,1.0,-143.0,0.0,0.0,27.0,-14.0,-186.451,0.0
-24.0,-129.0,107.701,0.0,1.0,-143.0,0.0,0.0,25.0,-14.0,-107.701,0.0
-20.0,-129.0,261.78,0.0,1.0,-143.0,0.0,0.0,21.0,-14.0,-261.78,0.0
-18.0,-128.0,124.922,62.461,1.0,-143.0,0.0,0.0,19.0,-15.0,-124.922,-62.461
-15.0,-128.0,165.38,0.0,1.0,-143.0,0.0,0.0,16.0,-15.0,-165.38,0.0
-12.0,-128.0,196.85,0.0,1.0,-143.0,0.0,0.0,13.0,-15.0,-196.85,0.0
-9.0,-127.0,166.205,55.402,1.0,-143.0,0.0,0.0,10.0,-16.0,-166.205,-55.402
-6.0,-127.0,177.936,0.0,1.0,-143.0,0.0,0.0,7.0,-16.0,-177.936,0.0
-4.0,-127.0,133.333,0.0,1.0,-143.0,0.0,0.0,5.0,-16.0,-133.333,0.0
-1.0,-126.0,180.832,60.277,1.0,-143.0,0.0,0.0,2.0,-17.0,-180.832,-60.277
4.0,-126.0,133.726,0.0,1.0,-143.0,0.0,0.0,-3.0,-17.0,-133.726,0.0
7.0,-126.0,135.135,0.0,1.0,-143.0,0.0,0.0,-6.0,-17.0,-135.135,0.0
9.0,-126.0,84.89,0.0,1.0,-143.0,0.0,0.0,-8.0,-17.0,-84.89,0.0
14.0,-125.0,242.014,48.403,1.0,-143.0,0.0,0.0,-13.0,-18.0,-242.014,-48.403
16.0,-125.0,108.992,0.0,1.0,-143.0,0.0,0.0,-15.0,-18.0,-108.992,0.0
18.0,-125.0,84.602,0.0,1.0,-143.0,0.0,0.0,-17.0,-18.0,-84.602,0.0
20.0,-125.0,101.729,0.0,1.0,-143.0,0.0,0.0,-19.0,-18.0,-101.729,0.0
23.0,-125.0,143.062,0.0,1.0,-143.0,0.0,0.0,-22.0,-18.0,-143.062,0.0
25.0,-124.0,126.342,63.171,1.0,-143.0,0.0,0.0,-24.0,-19.0,-126.342,-63.171
27.0,-124.0,134.318,0.0,1.0,-143.0,0.0,0.0,-26.0,-19.0,-134.318,0.0
29.0,-124.0,127.959,0.0,1.0,-143.0,0.0,0.0,-28.0,-19.0,-127.959,0.0
30.0,-123.0,72.569,72.569,1.0,-143.0,0.0,0.0,-29.0,-20.0,-72.569,-72.569
33.0,-124.0,224.383,-74.794,1.0,-143.0,0.0,0.0,-32.0,-19.0,-224.383,74.794
34.0,-123.0,63.735,63.735,1.0,-143.0,0.0,0.0,-33.0,-20.0,-63.735,-63.735
36.0,-123.0,153.139,0.0,1.0,-143.0,0.0,0.0,-35.0,-20.0,-153.139,0.0
37.0,-123.0,57.078,0.0,1.0,-143.0,0.0,0.0,-36.0,-20.0,-57.078,0.0
39.0,-123.0,143.678,0.0,1.0,-143.0,0.0,0.0,-38.0,-20.0,-143.678,0.0
40.0,-123.0,54.795,0.0,1.0,-143.0,0.0,0.0,-39.0,-20.0,-54.795,0.0
42.0,-123.0,149.701,0.0,1.0,-143.0,0.0,0.0,-41.0,-20.0,-149.701,0.0
43.0,-123.0,60.06,0.0,1.0,-143.0,0.0,0.0,-42.0,-20.0,-60.06,0.0
44.0,-123.0,66.007,0.0,1.0,-143.0,0.0,0.0,-43.0,-20.0,-66.007,0.0
46.0,-123.0,125.945,0.0,1.0,-143.0,0.0,0.0,-45.0,-20.0,-125.945,0.0
47.0,-122.0,54.526,54.526,1.0,-143.0,0.0,0.0,-46.0,-21.0,-54.526,-54.526
47.0,-123.0,0.0,-60.277,1.0,-143.0,0.0,0.0,-46.0,-20.0,0.0,60.277
48.0,-123.0,57.904,0.0,1.0,-143.0,0.0,0.0,-47.0,-20.0,-57.904,0.0
49.0,-122.0,61.843,61.843,1.0,-143.0,0.0,0.0,-48.0,-21.0,-61.843,-61.843
50.0,-122.0,53.591,0.0,1.0,-143.0,0.0,0.0,-49.0,-21.0,-53.591,0.0
50.0,-122.0,0.0,0.0,1.0,-143.0,0.0,0.0,-49.0,-21.0,0.0,0.0
51.0,-122.0,52.274,0.0,1.0,-143.0,0.0,0.0,-50.0,-21.0,-52.274,0.0
51.0,-122.0,0.0,0.0,1.0,-143.0,0.0,0.0,-50.0,-21.0,0.0,0.0
51.0,-122.0,0.0,0.0,1.0,-143.0,0.0,0.0,-50.0,-21.0,0.0,0.0
51.0,-122.0,0.0,0.0,1.0,-143.0,0.0,0.0,-50.0,-21.0,0.0,0.0
51.0,-122.0,0.0,0.0,1.0,-143.0,0.0,0.0,-50.0,-21.0,0.0,0.0
51.0,-122.0,0.0,0.0,1.0,-143.0,0.0,0.0,-50.0,-21.0,0.0,0.0
50.0,-123.0,-58.106,-58.106,1.0,-143.0,0.0,0.0,-49.0,-20.0,58.106,58.106
50.0,-123.0,0.0,0.0,1.0,-143.0,0.0,0.0,-49.0,-20.0,0.0,0.0
50.0,-123.0,0.0,0.0,1.0,-143.0,0.0,0.0,-49.0,-20.0,0.0,0.0
49.0,-124.0,-56.593,-56.593,1.0,-143.0,0.0,0.0,-48.0,-19.0,56.593,56.593
48.0,-124.0,-58.343,0.0,1.0,-143.0,0.0,0.0,-47.0,-19.0,58.343,0.0
48.0,-124.0,0.0,0.0,1.0,-143.0,0.0,0.0,-47.0,-19.0,0.0,0.0
47.0,-125.0,-54.466,-54.466,1.0,-143.0,0.0,0.0,-46.0,-18.0,54.466,54.466
46.0,-125.0,-55.772,0.0,1.0,-143.0,0.0,0.0,-45.0,-18.0,55.772,0.0
